model,epochs,batch_size,latent_dims,learning_rates,fc_layers_sizes,loss,accuracy,loss_history,hr_score
baseline,300,64,32,0.1,"[128, 64, 32]",8.94123840332031,0,"[8.258903503417969, 8.064183235168457, 11.861681938171387, 8.640393257141113, 8.941238403320312]",0.052910052910053
baseline,300,64,64,0.01,"[512, 256, 128]",8.51708793640137,0.013157894834876,"[13.246298789978027, 11.551823616027832, 10.194496154785156, 9.190391540527344, 8.498988151550293, 8.058196067810059, 7.968691349029541, 7.662978172302246, 7.624637603759766, 7.6277265548706055, 7.6947407722473145, 8.517087936401367]",0.021164021164021
baseline,300,64,64,0.01,"[256, 128, 64]",8.63734722137451,0.013157894834876,"[11.178985595703125, 10.316658020019531, 9.594794273376465, 9.046819686889648, 8.571160316467285, 8.184858322143555, 7.94954252243042, 7.7584028244018555, 7.622851848602295, 7.498086929321289, 7.419498443603516, 7.495940208435059, 8.151042938232422, 8.637347221374512]",0.010582010582011
baseline,300,64,64,0.01,"[128, 64, 32]",7.98219060897827,0,"[9.679682731628418, 9.237285614013672, 8.852766990661621, 8.507472038269043, 8.199108123779297, 7.970307350158691, 7.87361478805542, 7.820600986480713, 7.644347190856934, 7.497833251953125, 7.396356105804443, 7.3525919914245605, 7.3832221031188965, 7.608128547668457, 7.9821906089782715]",0.015873015873016
baseline,300,64,64,0.1,"[512, 256, 128]",59.4137420654297,0,"[59.192081451416016, 179.4630584716797, 43.67341613769531, 113.72259521484375, 64.78814697265625, 59.41374206542969]",0.037037037037037
baseline,300,64,64,0.1,"[256, 128, 64]",15.4597663879395,0,"[16.01612091064453, 14.51550006866455, 13.3923921585083, 14.496647834777832, 14.735369682312012, 15.459766387939453]",0.079365079365079
baseline,300,64,64,0.1,"[128, 64, 32]",10.9819078445435,0,"[8.366555213928223, 21.03474235534668, 9.0678129196167, 10.981907844543457]",0.031746031746032
baseline,300,64,128,0.01,"[512, 256, 128]",8.68343448638916,0.013157894834876,"[14.1637601852417, 11.963398933410645, 10.358222961425781, 9.370882987976074, 8.51050853729248, 8.031364440917969, 7.791043758392334, 7.846752166748047, 7.76301908493042, 7.772863864898682, 7.87119722366333, 8.68343448638916]",0.010582010582011
baseline,300,64,128,0.01,"[256, 128, 64]",8.38954544067383,0.013157894834876,"[11.651653289794922, 10.535590171813965, 9.658315658569336, 9.19716739654541, 8.664358139038086, 8.123565673828125, 7.837835788726807, 7.6727519035339355, 7.572652816772461, 7.524099349975586, 7.505654811859131, 7.642324447631836, 8.150812149047852, 8.389545440673828]",0.037037037037037
baseline,300,64,128,0.01,"[128, 64, 32]",8.09644508361816,0,"[9.928367614746094, 9.35538387298584, 8.876753807067871, 8.475817680358887, 8.144407272338867, 7.862983226776123, 7.654139518737793, 7.595144748687744, 7.6960248947143555, 7.559576511383057, 7.447883129119873, 7.433187961578369, 7.505321979522705, 7.7463459968566895, 8.096445083618164]",0.010582010582011
baseline,300,64,128,0.1,"[512, 256, 128]",77.5739364624023,0,"[84.64978790283203, 165.1547393798828, 42.55138397216797, 111.42462158203125, 73.56612396240234, 77.57393646240234]",0.005291005291005
baseline,300,64,128,0.1,"[256, 128, 64]",19.5971736907959,0,"[16.262723922729492, 21.93389129638672, 17.279632568359375, 19.5971736907959]",0.015873015873016
baseline,300,64,128,0.1,"[128, 64, 32]",11.0082130432129,0,"[9.221890449523926, 8.854569435119629, 24.932987213134766, 9.5731782913208, 11.00821304321289]",0.047619047619048
baseline,300,128,16,0.01,"[512, 256, 128]",8.08396816253662,0,"[11.8529691696167, 10.62686538696289, 9.58227825164795, 8.754496574401855, 8.218951225280762, 7.860223770141602, 8.223587989807129, 8.668429374694824, 8.083968162536621]",0.010582010582011
baseline,300,128,16,0.01,"[256, 128, 64]",8.42757606506348,0.013157894834876,"[10.092788696289062, 9.474302291870117, 9.034276008605957, 8.603670120239258, 8.241830825805664, 8.03481388092041, 8.287942886352539, 8.64013957977295, 8.427576065063477]",0.015873015873016
baseline,300,128,16,0.01,"[128, 64, 32]",8.52807712554932,0,"[9.0879487991333, 8.806729316711426, 8.544075965881348, 8.290168762207031, 8.06766414642334, 7.957396507263184, 8.150800704956055, 8.469877243041992, 8.528077125549316]",0.026455026455027
baseline,300,128,16,0.1,"[512, 256, 128]",43.4225959777832,0,"[114.91344451904297, 133.12350463867188, 33.42913055419922, 28.638391494750977, 33.67823028564453, 47.063785552978516, 43.4225959777832]",0.021164021164021
baseline,300,128,16,0.1,"[256, 128, 64]",12.6974964141846,0,"[17.529369354248047, 11.486907958984375, 12.571134567260742, 12.317831039428711, 12.69749641418457]",0.021164021164021
baseline,300,128,16,0.1,"[128, 64, 32]",8.34947013854981,0,"[8.167267799377441, 7.81350564956665, 12.652703285217285, 8.31689167022705, 8.349470138549805]",0.052910052910053
baseline,300,128,32,0.01,"[512, 256, 128]",7.98107290267944,0.013157894834876,"[12.332361221313477, 10.874456405639648, 9.997225761413574, 8.887627601623535, 8.291499137878418, 7.906499862670898, 7.879556179046631, 8.651097297668457, 8.115081787109375, 7.981072902679443]",0
baseline,300,128,32,0.01,"[256, 128, 64]",8.42617511749268,0,"[10.544154167175293, 9.790830612182617, 9.218997955322266, 8.717742919921875, 8.316766738891602, 8.016600608825684, 8.077252388000488, 8.437243461608887, 8.426175117492676]",0.015873015873016
baseline,300,128,32,0.01,"[128, 64, 32]",8.29743385314941,0.013157894834876,"[9.369380950927734, 8.989668846130371, 8.632291793823242, 8.335674285888672, 8.104718208312988, 7.994470119476318, 8.19637393951416, 8.373165130615234, 8.297433853149414]",0.037037037037037
baseline,300,128,32,0.1,"[512, 256, 128]",44.2351531982422,0.013157894834876,"[58.8513298034668, 102.7363052368164, 24.969486236572266, 32.96519088745117, 51.96409606933594, 44.23515319824219]",0.026455026455027
baseline,300,128,32,0.1,"[256, 128, 64]",12.6561908721924,0,"[11.590831756591797, 10.89710521697998, 11.776549339294434, 16.267589569091797, 12.656190872192383]",0.047619047619048
baseline,300,128,32,0.1,"[128, 64, 32]",8.74690914154053,0,"[8.349527359008789, 8.055572509765625, 14.108067512512207, 8.684250831604004, 8.746909141540527]",0.026455026455027
baseline,300,128,64,0.01,"[512, 256, 128]",8.09959506988525,0.013157894834876,"[13.131479263305664, 11.464102745056152, 10.301395416259766, 9.078044891357422, 8.420232772827148, 7.9795308113098145, 7.867427825927734, 9.407954216003418, 8.712039947509766, 8.099595069885254]",0.015873015873016
baseline,300,128,64,0.01,"[256, 128, 64]",8.36795520782471,0,"[11.091814994812012, 10.167925834655762, 9.40726089477539, 8.978296279907227, 8.481197357177734, 8.03731632232666, 7.861047267913818, 8.0158052444458, 8.334031105041504, 8.367955207824707]",0.031746031746032
baseline,300,128,64,0.01,"[128, 64, 32]",8.54913234710693,0,"[9.681228637695312, 9.227023124694824, 8.815810203552246, 8.440240859985352, 8.131828308105469, 7.934023380279541, 7.960458755493164, 8.323928833007812, 8.549132347106934]",0.021164021164021
baseline,300,128,64,0.1,"[512, 256, 128]",44.0667877197266,0,"[45.493717193603516, 109.6770248413086, 33.3829345703125, 37.48112869262695, 39.4893684387207, 44.06678771972656]",0.021164021164021
baseline,300,128,64,0.1,"[256, 128, 64]",29.8714637756348,0,"[17.68328094482422, 14.035715103149414, 15.663846969604492, 15.306044578552246, 29.871463775634766]",0.037037037037037
baseline,300,128,64,0.1,"[128, 64, 32]",9.4396390914917,0.013157894834876,"[9.373526573181152, 8.87314224243164, 13.453607559204102, 9.491809844970703, 9.4396390914917]",0.037037037037037
baseline,300,128,128,0.01,"[512, 256, 128]",9.24808406829834,0.013157894834876,"[14.127326965332031, 12.049524307250977, 10.360837936401367, 9.242210388183594, 8.474565505981445, 8.274986267089844, 9.663188934326172, 8.782705307006836, 8.026835441589355, 7.90470552444458, 8.133127212524414, 8.730992317199707, 9.24808406829834]",0.021164021164021
baseline,300,128,128,0.01,"[256, 128, 64]",7.91640520095825,0,"[11.641446113586426, 10.490033149719238, 9.539304733276367, 8.807159423828125, 8.34234619140625, 7.954171657562256, 7.867793083190918, 8.216468811035156, 8.268580436706543, 7.916405200958252]",0.031746031746032
baseline,300,128,128,0.01,"[128, 64, 32]",8.60589408874512,0.013157894834876,"[9.905462265014648, 9.333385467529297, 8.848077774047852, 8.435665130615234, 8.104341506958008, 7.907445907592773, 8.067949295043945, 8.559586524963379, 8.605894088745117]",0.031746031746032
baseline,300,128,128,0.1,"[512, 256, 128]",91.4609832763672,0,"[42.82326889038086, 143.8712615966797, 40.234649658203125, 221.17965698242188, 52.38180160522461, 91.46098327636719]",0.021164021164021
baseline,300,128,128,0.1,"[256, 128, 64]",18.1231670379639,0,"[14.270641326904297, 18.66716957092285, 17.223674774169922, 18.123167037963867]",0.068783068783069
baseline,300,128,128,0.1,"[128, 64, 32]",12.2851734161377,0,"[9.07536506652832, 31.255224227905273, 10.070246696472168, 12.285173416137695]",0.015873015873016
